run-id,use_vernalisation_fix,sowing-date,harvest-date,crop-id,sim.json,crop.json,site.json,incl_hist,climate_path_to_latlon_file,climate_path_to_csvs,gcm,rcm,scenario,ensmem,version,start_date,end_date,groundwater-level,impenetrable-layer,elevation,slope,latitude,landcover,fertilization,NitrogenResponseOn,irrigation,WaterDeficitResponseOn,EmergenceMoistureControlOn,EmergenceFloodingControlOn,LeafExtensionModifier,CO2,O3,FieldConditionModifier,StageTemperatureSum,comment,region_name,species_param_name,cultivar_param_name,param_value,param_index_in_array,coeff,crop_data
1,True,fixed,auto,WRa_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2004-09-01,2005-10-01,False,False,True,True,True,False,False,True,True,True,True,False,False,,,0.81,,historic_runs,BRA_BER,,,,,,BB_CType10_2005_100_25832_etrs89-utm32n.asc
2,True,fixed,auto,WRa_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2005-09-01,2006-10-01,False,False,True,True,True,False,False,True,True,True,True,False,False,,,0.81,,historic_runs,BRA_BER,,,,,,BB_CType10_2006_100_25832_etrs89-utm32n.asc
3,True,fixed,auto,WRa_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2006-09-01,2007-10-01,False,False,True,True,True,False,False,True,True,True,True,False,False,,,0.81,,historic_runs,BRA_BER,,,,,,BB_CType10_2007_100_25832_etrs89-utm32n.asc
4,True,fixed,auto,WRa_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2007-09-01,2008-10-01,False,False,True,True,True,False,False,True,True,True,True,False,False,,,0.81,,historic_runs,BRA_BER,,,,,,BB_CType10_2008_100_25832_etrs89-utm32n.asc
5,True,fixed,auto,WRa_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2008-09-01,2009-10-01,False,False,True,True,True,False,False,True,True,True,True,False,False,,,0.81,,historic_runs,BRA_BER,,,,,,BB_CType10_2009_100_25832_etrs89-utm32n.asc
6,True,fixed,auto,WRa_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2009-09-01,2010-10-01,False,False,True,True,True,False,False,True,True,True,True,False,False,,,0.81,,historic_runs,BRA_BER,,,,,,BB_CType10_2010_100_25832_etrs89-utm32n.asc
7,True,fixed,auto,WRa_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2010-09-01,2011-10-01,False,False,True,True,True,False,False,True,True,True,True,False,False,,,0.81,,historic_runs,BRA_BER,,,,,,BB_CType10_2011_100_25832_etrs89-utm32n.asc
8,True,fixed,auto,WRa_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2011-09-01,2012-10-01,False,False,True,True,True,False,False,True,True,True,True,False,False,,,0.81,,historic_runs,BRA_BER,,,,,,BB_CType10_2012_100_25832_etrs89-utm32n.asc
9,True,fixed,auto,WRa_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2012-09-01,2013-10-01,False,False,True,True,True,False,False,True,True,True,True,False,False,,,0.81,,historic_runs,BRA_BER,,,,,,BB_CType10_2013_100_25832_etrs89-utm32n.asc
10,True,fixed,auto,WRa_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2013-09-01,2014-10-01,False,False,True,True,True,False,False,True,True,True,True,False,False,,,0.81,,historic_runs,BRA_BER,,,,,,BB_CType10_2014_100_25832_etrs89-utm32n.asc
11,True,fixed,auto,WRa_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2014-09-01,2015-10-01,False,False,True,True,True,False,False,True,True,True,True,False,False,,,0.81,,historic_runs,BRA_BER,,,,,,BB_CType10_2015_100_25832_etrs89-utm32n.asc
12,True,fixed,auto,WRa_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2015-09-01,2016-10-01,False,False,True,True,True,False,False,True,True,True,True,False,False,,,0.81,,historic_runs,BRA_BER,,,,,,BB_CType10_2016_100_25832_etrs89-utm32n.asc
13,True,fixed,auto,WRa_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2016-09-01,2017-10-01,False,False,True,True,True,False,False,True,True,True,True,False,False,,,0.81,,historic_runs,BRA_BER,,,,,,BB_CType10_2017_100_25832_etrs89-utm32n.asc
14,True,fixed,auto,WRa_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2017-09-01,2018-10-01,False,False,True,True,True,False,False,True,True,True,True,False,False,,,0.81,,historic_runs,BRA_BER,,,,,,BB_CType10_2018_100_25832_etrs89-utm32n.asc
15,True,fixed,auto,WRa_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2018-09-01,2019-10-01,False,False,True,True,True,False,False,True,True,True,True,False,False,,,0.81,,historic_runs,BRA_BER,,,,,,BB_CType10_2019_100_25832_etrs89-utm32n.asc
16,True,fixed,auto,WRa_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2019-09-01,2020-10-01,False,False,True,True,True,False,False,True,True,True,True,False,False,,,0.81,,historic_runs,BRA_BER,,,,,,BB_CType10_2020_100_25832_etrs89-utm32n.asc
17,True,fixed,auto,WRa_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2020-09-01,2021-10-01,False,False,True,True,True,False,False,True,True,True,True,False,False,,,0.81,,historic_runs,BRA_BER,,,,,,BB_CType10_2021_100_25832_etrs89-utm32n.asc
18,True,fixed,auto,WRa_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2021-09-01,2022-10-01,False,False,True,True,True,False,False,True,True,True,True,False,False,,,0.81,,historic_runs,BRA_BER,,,,,,BB_CType10_2022_100_25832_etrs89-utm32n.asc
19,True,fixed,auto,WW_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2004-09-01,2005-10-01,False,False,True,True,True,False,False,True,True,True,True,False,False,,,1,,historic_runs,BRA_BER,,,,,,BB_CType3_2005_100_25832_etrs89-utm32n.asc
20,True,fixed,auto,WW_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2005-09-01,2006-10-01,False,False,True,True,True,False,False,True,True,True,True,False,False,,,1,,historic_runs,BRA_BER,,,,,,BB_CType3_2006_100_25832_etrs89-utm32n.asc
21,True,fixed,auto,WW_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2006-09-01,2007-10-01,False,False,True,True,True,False,False,True,True,True,True,False,False,,,1,,historic_runs,BRA_BER,,,,,,BB_CType3_2007_100_25832_etrs89-utm32n.asc
22,True,fixed,auto,WW_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2007-09-01,2008-10-01,False,False,True,True,True,False,False,True,True,True,True,False,False,,,1,,historic_runs,BRA_BER,,,,,,BB_CType3_2008_100_25832_etrs89-utm32n.asc
23,True,fixed,auto,WW_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2008-09-01,2009-10-01,False,False,True,True,True,False,False,True,True,True,True,False,False,,,1,,historic_runs,BRA_BER,,,,,,BB_CType3_2009_100_25832_etrs89-utm32n.asc
24,True,fixed,auto,WW_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2009-09-01,2010-10-01,False,False,True,True,True,False,False,True,True,True,True,False,False,,,1,,historic_runs,BRA_BER,,,,,,BB_CType3_2010_100_25832_etrs89-utm32n.asc
25,True,fixed,auto,WW_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2010-09-01,2011-10-01,False,False,True,True,True,False,False,True,True,True,True,False,False,,,1,,historic_runs,BRA_BER,,,,,,BB_CType3_2011_100_25832_etrs89-utm32n.asc
26,True,fixed,auto,WW_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2011-09-01,2012-10-01,False,False,True,True,True,False,False,True,True,True,True,False,False,,,1,,historic_runs,BRA_BER,,,,,,BB_CType3_2012_100_25832_etrs89-utm32n.asc
27,True,fixed,auto,WW_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2012-09-01,2013-10-01,False,False,True,True,True,False,False,True,True,True,True,False,False,,,1,,historic_runs,BRA_BER,,,,,,BB_CType3_2013_100_25832_etrs89-utm32n.asc
28,True,fixed,auto,WW_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2013-09-01,2014-10-01,False,False,True,True,True,False,False,True,True,True,True,False,False,,,1,,historic_runs,BRA_BER,,,,,,BB_CType3_2014_100_25832_etrs89-utm32n.asc
29,True,fixed,auto,WW_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2014-09-01,2015-10-01,False,False,True,True,True,False,False,True,True,True,True,False,False,,,1,,historic_runs,BRA_BER,,,,,,BB_CType3_2015_100_25832_etrs89-utm32n.asc
30,True,fixed,auto,WW_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2015-09-01,2016-10-01,False,False,True,True,True,False,False,True,True,True,True,False,False,,,1,,historic_runs,BRA_BER,,,,,,BB_CType3_2016_100_25832_etrs89-utm32n.asc
31,True,fixed,auto,WW_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2016-09-01,2017-10-01,False,False,True,True,True,False,False,True,True,True,True,False,False,,,1,,historic_runs,BRA_BER,,,,,,BB_CType3_2017_100_25832_etrs89-utm32n.asc
32,True,fixed,auto,WW_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2017-09-01,2018-10-01,False,False,True,True,True,False,False,True,True,True,True,False,False,,,1,,historic_runs,BRA_BER,,,,,,BB_CType3_2018_100_25832_etrs89-utm32n.asc
33,True,fixed,auto,WW_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2018-09-01,2019-10-01,False,False,True,True,True,False,False,True,True,True,True,False,False,,,1,,historic_runs,BRA_BER,,,,,,BB_CType3_2019_100_25832_etrs89-utm32n.asc
34,True,fixed,auto,WW_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2019-09-01,2020-10-01,False,False,True,True,True,False,False,True,True,True,True,False,False,,,1,,historic_runs,BRA_BER,,,,,,BB_CType3_2020_100_25832_etrs89-utm32n.asc
35,True,fixed,auto,WW_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2020-09-01,2021-10-01,False,False,True,True,True,False,False,True,True,True,True,False,False,,,1,,historic_runs,BRA_BER,,,,,,BB_CType3_2021_100_25832_etrs89-utm32n.asc
36,True,fixed,auto,WW_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2021-09-01,2022-10-01,False,False,True,True,True,False,False,True,True,True,True,False,False,,,1,,historic_runs,BRA_BER,,,,,,BB_CType3_2022_100_25832_etrs89-utm32n.asc
37,True,fixed,auto,SU_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2005-02-01,2005-12-01,False,False,True,True,True,False,False,True,True,True,True,False,False,,,0.92,,historic_runs,BRA_BER,,,,,,BB_CType11_2005_100_25832_etrs89-utm32n.asc
38,True,fixed,auto,SU_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2006-02-01,2006-12-01,False,False,True,True,True,False,False,True,True,True,True,False,False,,,0.92,,historic_runs,BRA_BER,,,,,,BB_CType11_2006_100_25832_etrs89-utm32n.asc
39,True,fixed,auto,SU_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2007-02-01,2007-12-01,False,False,True,True,True,False,False,True,True,True,True,False,False,,,0.92,,historic_runs,BRA_BER,,,,,,BB_CType11_2007_100_25832_etrs89-utm32n.asc
40,True,fixed,auto,SU_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2008-02-01,2008-12-01,False,False,True,True,True,False,False,True,True,True,True,False,False,,,0.92,,historic_runs,BRA_BER,,,,,,BB_CType11_2008_100_25832_etrs89-utm32n.asc
41,True,fixed,auto,SU_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2009-02-01,2009-12-01,False,False,True,True,True,False,False,True,True,True,True,False,False,,,0.92,,historic_runs,BRA_BER,,,,,,BB_CType11_2009_100_25832_etrs89-utm32n.asc
42,True,fixed,auto,SU_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2010-02-01,2010-12-01,False,False,True,True,True,False,False,True,True,True,True,False,False,,,0.92,,historic_runs,BRA_BER,,,,,,BB_CType11_2010_100_25832_etrs89-utm32n.asc
43,True,fixed,auto,SU_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2011-02-01,2011-12-01,False,False,True,True,True,False,False,True,True,True,True,False,False,,,0.92,,historic_runs,BRA_BER,,,,,,BB_CType11_2011_100_25832_etrs89-utm32n.asc
44,True,fixed,auto,SU_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2012-02-01,2012-12-01,False,False,True,True,True,False,False,True,True,True,True,False,False,,,0.92,,historic_runs,BRA_BER,,,,,,BB_CType11_2012_100_25832_etrs89-utm32n.asc
45,True,fixed,auto,SU_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2013-02-01,2013-12-01,False,False,True,True,True,False,False,True,True,True,True,False,False,,,0.92,,historic_runs,BRA_BER,,,,,,BB_CType11_2013_100_25832_etrs89-utm32n.asc
46,True,fixed,auto,SU_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2014-02-01,2014-12-01,False,False,True,True,True,False,False,True,True,True,True,False,False,,,0.92,,historic_runs,BRA_BER,,,,,,BB_CType11_2014_100_25832_etrs89-utm32n.asc
47,True,fixed,auto,SU_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2015-02-01,2015-12-01,False,False,True,True,True,False,False,True,True,True,True,False,False,,,0.92,,historic_runs,BRA_BER,,,,,,BB_CType11_2015_100_25832_etrs89-utm32n.asc
48,True,fixed,auto,SU_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2016-02-01,2016-12-01,False,False,True,True,True,False,False,True,True,True,True,False,False,,,0.92,,historic_runs,BRA_BER,,,,,,BB_CType11_2016_100_25832_etrs89-utm32n.asc
49,True,fixed,auto,SU_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2017-02-01,2017-12-01,False,False,True,True,True,False,False,True,True,True,True,False,False,,,0.92,,historic_runs,BRA_BER,,,,,,BB_CType11_2017_100_25832_etrs89-utm32n.asc
50,True,fixed,auto,SU_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2018-02-01,2018-12-01,False,False,True,True,True,False,False,True,True,True,True,False,False,,,0.92,,historic_runs,BRA_BER,,,,,,BB_CType11_2018_100_25832_etrs89-utm32n.asc
51,True,fixed,auto,SU_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2019-02-01,2019-12-01,False,False,True,True,True,False,False,True,True,True,True,False,False,,,0.92,,historic_runs,BRA_BER,,,,,,BB_CType11_2019_100_25832_etrs89-utm32n.asc
52,True,fixed,auto,SU_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2020-02-01,2020-12-01,False,False,True,True,True,False,False,True,True,True,True,False,False,,,0.92,,historic_runs,BRA_BER,,,,,,BB_CType11_2020_100_25832_etrs89-utm32n.asc
53,True,fixed,auto,SU_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2021-02-01,2021-12-01,False,False,True,True,True,False,False,True,True,True,True,False,False,,,0.92,,historic_runs,BRA_BER,,,,,,BB_CType11_2021_100_25832_etrs89-utm32n.asc
54,True,fixed,auto,SU_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2022-02-01,2022-12-01,False,False,True,True,True,False,False,True,True,True,True,False,False,,,0.92,,historic_runs,BRA_BER,,,,,,BB_CType11_2022_100_25832_etrs89-utm32n.asc
55,True,fixed,auto,SM_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2005-02-01,2005-12-01,False,False,True,True,True,False,False,True,True,True,True,False,False,,,0.98,,historic_runs,BRA_BER,,,,,,BB_CType2_2005_100_25832_etrs89-utm32n.asc
56,True,fixed,auto,SM_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2006-02-01,2006-12-01,False,False,True,True,True,False,False,True,True,True,True,False,False,,,0.98,,historic_runs,BRA_BER,,,,,,BB_CType2_2006_100_25832_etrs89-utm32n.asc
57,True,fixed,auto,SM_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2007-02-01,2007-12-01,False,False,True,True,True,False,False,True,True,True,True,False,False,,,0.98,,historic_runs,BRA_BER,,,,,,BB_CType2_2007_100_25832_etrs89-utm32n.asc
58,True,fixed,auto,SM_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2008-02-01,2008-12-01,False,False,True,True,True,False,False,True,True,True,True,False,False,,,0.98,,historic_runs,BRA_BER,,,,,,BB_CType2_2008_100_25832_etrs89-utm32n.asc
59,True,fixed,auto,SM_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2009-02-01,2009-12-01,False,False,True,True,True,False,False,True,True,True,True,False,False,,,0.98,,historic_runs,BRA_BER,,,,,,BB_CType2_2009_100_25832_etrs89-utm32n.asc
60,True,fixed,auto,SM_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2010-02-01,2010-12-01,False,False,True,True,True,False,False,True,True,True,True,False,False,,,0.98,,historic_runs,BRA_BER,,,,,,BB_CType2_2010_100_25832_etrs89-utm32n.asc
61,True,fixed,auto,SM_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2011-02-01,2011-12-01,False,False,True,True,True,False,False,True,True,True,True,False,False,,,0.98,,historic_runs,BRA_BER,,,,,,BB_CType2_2011_100_25832_etrs89-utm32n.asc
62,True,fixed,auto,SM_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2012-02-01,2012-12-01,False,False,True,True,True,False,False,True,True,True,True,False,False,,,0.98,,historic_runs,BRA_BER,,,,,,BB_CType2_2012_100_25832_etrs89-utm32n.asc
63,True,fixed,auto,SM_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2013-02-01,2013-12-01,False,False,True,True,True,False,False,True,True,True,True,False,False,,,0.98,,historic_runs,BRA_BER,,,,,,BB_CType2_2013_100_25832_etrs89-utm32n.asc
64,True,fixed,auto,SM_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2014-02-01,2014-12-01,False,False,True,True,True,False,False,True,True,True,True,False,False,,,0.98,,historic_runs,BRA_BER,,,,,,BB_CType2_2014_100_25832_etrs89-utm32n.asc
65,True,fixed,auto,SM_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2015-02-01,2015-12-01,False,False,True,True,True,False,False,True,True,True,True,False,False,,,0.98,,historic_runs,BRA_BER,,,,,,BB_CType2_2015_100_25832_etrs89-utm32n.asc
66,True,fixed,auto,SM_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2016-02-01,2016-12-01,False,False,True,True,True,False,False,True,True,True,True,False,False,,,0.98,,historic_runs,BRA_BER,,,,,,BB_CType2_2016_100_25832_etrs89-utm32n.asc
67,True,fixed,auto,SM_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2017-02-01,2017-12-01,False,False,True,True,True,False,False,True,True,True,True,False,False,,,0.98,,historic_runs,BRA_BER,,,,,,BB_CType2_2017_100_25832_etrs89-utm32n.asc
68,True,fixed,auto,SM_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2018-02-01,2018-12-01,False,False,True,True,True,False,False,True,True,True,True,False,False,,,0.98,,historic_runs,BRA_BER,,,,,,BB_CType2_2018_100_25832_etrs89-utm32n.asc
69,True,fixed,auto,SM_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2019-02-01,2019-12-01,False,False,True,True,True,False,False,True,True,True,True,False,False,,,0.98,,historic_runs,BRA_BER,,,,,,BB_CType2_2019_100_25832_etrs89-utm32n.asc
70,True,fixed,auto,SM_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2020-02-01,2020-12-01,False,False,True,True,True,False,False,True,True,True,True,False,False,,,0.98,,historic_runs,BRA_BER,,,,,,BB_CType2_2020_100_25832_etrs89-utm32n.asc
71,True,fixed,auto,SM_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2021-02-01,2021-12-01,False,False,True,True,True,False,False,True,True,True,True,False,False,,,0.98,,historic_runs,BRA_BER,,,,,,BB_CType2_2021_100_25832_etrs89-utm32n.asc
